0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,result
-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-88,-99,-99,-99,-86,-99,-99,-99,-92,-99,-99,-84,-99,-90,-99,-99,-99,-89,-87,-57,-99,-99,-99,-99,-89,-45,-79,-85,-83,-77,-99,-99,-84,-81,-90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,146
-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-84,-99,-99,-99,-86,-99,-99,-99,-92,-99,-99,-84,-99,-88,-99,-99,-99,-89,-87,-58,-99,-99,-99,-99,-89,-45,-86,-83,-90,-72,-99,-99,-84,-83,-90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,146
-99,-99,-99,-99,-82,-99,-99,-99,-99,-99,-99,-99,-99,-99,-75,-99,-86,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-87,-43,-99,-99,-99,-99,-87,-57,-82,-85,-87,-68,-84,-99,-86,-72,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-81,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,147
-99,-99,-99,-99,-84,-99,-99,-99,-99,-99,-99,-99,-99,-89,-77,-99,-86,-99,-81,-99,-84,-99,-99,-99,-99,-80,-99,-99,-99,-99,-99,-99,-81,-41,-99,-99,-99,-99,-85,-48,-83,-85,-88,-70,-84,-99,-82,-73,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-81,-99,-99,-99,-99,-99,-99,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,147
-99,-99,-99,-86,-79,-99,-99,-99,-99,-99,-99,-99,-99,-89,-73,-99,-86,-90,-81,-99,-84,-99,-85,-99,-99,-80,-99,-99,-99,-99,-99,-99,-88,-41,-90,-99,-99,-99,-81,-54,-89,-85,-88,-69,-83,-99,-82,-74,-81,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-91,-99,-99,-93,-99,-81,-99,-99,-99,-99,-99,-99,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,147
-99,-99,-99,-86,-79,-99,-99,-99,-99,-99,-99,-99,-99,-89,-66,-99,-86,-90,-72,-99,-84,-99,-85,-99,-99,-80,-99,-99,-99,-99,-99,-74,-86,-41,-88,-99,-99,-99,-82,-57,-82,-79,-88,-75,-84,-83,-82,-75,-81,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-93,-92,-85,-99,-99,-99,-99,-99,-99,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,147
-99,-99,-99,-86,-85,-99,-99,-99,-99,-99,-99,-99,-99,-89,-71,-99,-86,-90,-79,-99,-84,-99,-88,-99,-99,-80,-99,-99,-99,-99,-99,-74,-86,-41,-88,-99,-99,-99,-88,-58,-88,-82,-88,-74,-84,-83,-82,-81,-81,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-93,-92,-80,-99,-99,-99,-99,-99,-99,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,147
-99,-99,-99,-86,-79,-99,-99,-99,-99,-99,-99,-99,-99,-89,-74,-99,-86,-90,-76,-99,-84,-99,-88,-99,-99,-80,-99,-99,-99,-99,-99,-80,-86,-41,-88,-99,-99,-99,-91,-52,-84,-80,-88,-72,-84,-83,-83,-81,-81,-99,-99,-99,-99,-99,-99,-88,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-93,-92,-86,-99,-99,-91,-99,-99,-99,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,147
-99,-99,-87,-86,-82,-99,-99,-99,-99,-99,-99,-99,-99,-92,-73,-99,-86,-90,-76,-99,-84,-99,-88,-99,-99,-87,-99,-99,-99,-99,-99,-80,-90,-41,-88,-99,-99,-99,-86,-46,-78,-81,-88,-74,-84,-83,-83,-71,-81,-99,-99,-99,-99,-99,-99,-88,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-93,-92,-84,-99,-99,-91,-99,-99,-99,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,147
-99,-99,-87,-86,-82,-99,-99,-99,-99,-99,-99,-99,-99,-92,-75,-99,-86,-83,-80,-99,-81,-99,-88,-99,-99,-87,-99,-99,-99,-99,-99,-80,-86,-38,-88,-99,-99,-99,-80,-49,-78,-83,-88,-74,-88,-83,-90,-76,-83,-99,-99,-99,-99,-99,-99,-88,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-93,-92,-83,-99,-99,-91,-99,-99,-99,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,147
-99,-99,-87,-89,-78,-99,-99,-99,-99,-99,-99,-99,-99,-92,-74,-99,-86,-87,-80,-99,-81,-99,-88,-99,-99,-87,-99,-99,-99,-99,-99,-80,-84,-42,-91,-99,-99,-99,-90,-50,-80,-79,-88,-70,-88,-84,-90,-74,-84,-99,-99,-99,-99,-99,-99,-88,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-93,-92,-83,-99,-99,-91,-99,-99,-99,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,147
-99,-99,-87,-89,-78,-99,-99,-99,-99,-83,-99,-99,-99,-92,-76,-99,-86,-91,-80,-99,-81,-99,-85,-99,-99,-87,-99,-99,-99,-99,-99,-81,-86,-41,-91,-99,-99,-99,-90,-52,-87,-82,-88,-79,-88,-84,-90,-77,-84,-99,-99,-99,-99,-99,-99,-85,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-95,-91,-85,-99,-99,-92,-99,-99,-99,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,147
-99,-99,-99,-99,-81,-99,-99,-99,-99,-99,-99,-99,-99,-93,-77,-99,-99,-89,-61,-99,-99,-99,-84,-99,-99,-84,-99,-99,-99,-99,-99,-75,-82,-46,-90,-99,-99,-99,-87,-47,-82,-83,-99,-77,-87,-77,-99,-81,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-83,-99,-99,-99,-99,-85,-99,-99,-99,-99,-94,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,148
-99,-99,-99,-99,-81,-99,-99,-99,-99,-99,-99,-99,-99,-93,-74,-99,-99,-89,-71,-99,-99,-99,-84,-99,-99,-85,-99,-99,-99,-99,-99,-74,-87,-46,-90,-99,-99,-99,-87,-52,-90,-83,-99,-79,-86,-77,-99,-74,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-91,-99,-99,-99,-99,-81,-99,-99,-99,-99,-93,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,148
-99,-99,-99,-99,-88,-99,-99,-99,-99,-99,-99,-99,-99,-93,-77,-99,-99,-89,-67,-99,-86,-99,-84,-99,-99,-85,-99,-99,-99,-99,-99,-74,-88,-52,-91,-99,-99,-99,-88,-48,-89,-83,-99,-81,-86,-77,-99,-74,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-91,-91,-99,-99,-99,-99,-90,-99,-99,-99,-99,-93,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-93,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,148
-99,-99,-91,-99,-88,-99,-99,-99,-99,-99,-99,-99,-99,-93,-78,-99,-99,-89,-69,-99,-86,-99,-84,-99,-99,-85,-99,-99,-99,-99,-99,-83,-90,-47,-91,-99,-99,-99,-88,-50,-89,-83,-99,-83,-86,-77,-99,-86,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-91,-91,-99,-99,-99,-99,-88,-99,-99,-99,-99,-90,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-93,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,148
-99,-99,-91,-99,-88,-99,-99,-99,-99,-99,-99,-99,-99,-93,-75,-99,-92,-89,-71,-99,-86,-99,-84,-99,-99,-87,-99,-99,-99,-99,-99,-89,-89,-49,-93,-99,-99,-99,-88,-50,-90,-83,-99,-75,-86,-77,-99,-72,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-91,-92,-99,-99,-99,-99,-85,-99,-99,-99,-99,-90,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-93,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,148
-99,-99,-91,-99,-88,-99,-99,-99,-99,-99,-99,-99,-99,-93,-75,-99,-92,-94,-77,-99,-83,-99,-86,-99,-99,-87,-99,-99,-99,-99,-99,-89,-85,-50,-93,-99,-99,-99,-88,-47,-90,-83,-99,-79,-86,-88,-99,-75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-90,-92,-99,-99,-99,-95,-87,-99,-99,-99,-99,-90,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-90,-99,-99,-99,-93,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,148
-99,-99,-91,-99,-88,-99,-99,-99,-99,-99,-99,-99,-99,-93,-75,-99,-89,-94,-72,-99,-83,-99,-86,-99,-99,-87,-99,-99,-99,-99,-99,-81,-91,-48,-93,-99,-99,-99,-88,-43,-88,-89,-99,-75,-86,-88,-84,-74,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-90,-92,-99,-99,-99,-95,-87,-99,-99,-99,-99,-94,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-91,-99,-99,-99,-93,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,148
-99,-99,-91,-99,-88,-99,-99,-99,-99,-99,-99,-99,-99,-93,-76,-99,-89,-94,-68,-99,-83,-99,-87,-99,-99,-87,-99,-99,-99,-99,-99,-81,-92,-46,-93,-99,-99,-99,-84,-42,-84,-89,-99,-75,-86,-88,-84,-73,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-90,-92,-99,-99,-99,-89,-86,-99,-99,-99,-99,-94,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-91,-99,-99,-99,-93,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,148
-99,-99,-91,-99,-88,-99,-99,-99,-99,-99,-99,-99,-99,-93,-76,-99,-89,-93,-66,-99,-83,-99,-87,-99,-99,-87,-99,-99,-99,-99,-99,-81,-90,-60,-93,-99,-99,-99,-88,-43,-87,-89,-99,-80,-86,-88,-84,-79,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-90,-92,-99,-99,-99,-89,-86,-99,-99,-99,-99,-94,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-91,-99,-99,-99,-93,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,148
-99,-99,-91,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-93,-76,-99,-89,-93,-69,-99,-83,-99,-87,-99,-99,-87,-99,-87,-99,-99,-99,-81,-81,-61,-93,-99,-99,-99,-89,-57,-84,-89,-99,-80,-86,-88,-84,-79,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-90,-92,-99,-99,-99,-89,-86,-99,-99,-99,-99,-94,-99,-93,-99,-99,-99,-99,-99,-99,-99,-99,-91,-99,-99,-99,-93,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,148
-99,-99,-99,-99,-92,-99,-99,-99,-99,-99,-99,-99,-99,-99,-79,-99,-99,-99,-66,-99,-73,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-81,-80,-58,-91,-99,-99,-99,-83,-50,-91,-99,-99,-77,-87,-84,-99,-76,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-93,-99,-99,-87,-99,-99,-99,-99,-79,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,149
-99,-99,-99,-99,-90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-82,-99,-82,-99,-85,-99,-99,-99,-99,-90,-99,-99,-99,-83,-84,-57,-91,-99,-99,-99,-90,-41,-87,-99,-99,-78,-87,-84,-99,-77,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-93,-99,-99,-83,-99,-99,-99,-99,-79,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,149
-99,-99,-99,-99,-90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-84,-99,-82,-99,-85,-99,-99,-99,-99,-90,-99,-99,-99,-86,-84,-66,-91,-99,-99,-99,-90,-61,-87,-99,-99,-78,-87,-84,-99,-77,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-93,-99,-99,-83,-99,-99,-99,-99,-79,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,149
-99,-99,-99,-99,-90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-82,-99,-82,-99,-85,-99,-99,-99,-99,-90,-99,-99,-99,-86,-84,-64,-91,-99,-99,-99,-90,-54,-87,-99,-99,-78,-87,-84,-92,-77,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-93,-99,-99,-83,-99,-99,-99,-99,-79,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,149
-99,-99,-99,-99,-90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-97,-99,-91,-99,-82,-99,-85,-99,-99,-99,-99,-90,-99,-99,-99,-86,-84,-68,-91,-99,-99,-99,-90,-57,-87,-99,-99,-84,-87,-84,-92,-77,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-93,-99,-99,-83,-99,-99,-99,-99,-79,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,149
-99,-99,-99,-99,-90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-94,-99,-86,-99,-82,-99,-85,-99,-99,-99,-99,-90,-99,-99,-99,-86,-84,-69,-91,-99,-99,-99,-90,-54,-87,-99,-99,-84,-87,-84,-92,-86,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-93,-99,-99,-83,-99,-99,-99,-99,-79,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,149
-99,-99,-99,-99,-90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-94,-99,-86,-99,-89,-99,-85,-99,-99,-99,-99,-90,-99,-99,-99,-86,-84,-66,-91,-99,-99,-99,-90,-59,-87,-99,-99,-84,-87,-84,-92,-86,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-93,-99,-99,-83,-99,-99,-99,-99,-79,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,149
-99,-99,-99,-99,-90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-94,-99,-86,-99,-89,-99,-85,-99,-99,-99,-99,-90,-99,-99,-99,-86,-84,-67,-91,-99,-99,-99,-90,-53,-87,-99,-99,-84,-87,-84,-92,-87,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-93,-99,-99,-83,-99,-99,-99,-99,-79,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,149
-99,-99,-99,-99,-90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-94,-99,-86,-99,-89,-99,-85,-99,-99,-99,-99,-90,-99,-99,-99,-86,-84,-70,-91,-99,-99,-99,-90,-53,-87,-99,-99,-84,-87,-84,-92,-85,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-93,-99,-99,-83,-99,-99,-99,-99,-79,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,149
-99,-99,-99,-99,-90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-94,-99,-86,-99,-89,-99,-85,-99,-99,-99,-99,-90,-99,-99,-99,-92,-84,-68,-91,-99,-99,-99,-90,-68,-87,-99,-99,-84,-87,-84,-92,-88,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-93,-99,-99,-83,-99,-99,-99,-99,-79,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,149
-99,-99,-99,-88,-80,-99,-88,-99,-99,-99,-99,-99,-99,-90,-84,-99,-99,-99,-65,-99,-80,-99,-99,-99,-99,-82,-99,-84,-99,-99,-99,-70,-82,-54,-99,-99,-99,-99,-76,-59,-85,-99,-99,-75,-99,-84,-99,-76,-99,-99,-99,-99,-99,-99,-99,-88,-99,-99,-99,-99,-99,-99,-90,-84,-99,-99,-99,-90,-99,-99,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-85,-99,-99,-99,-99,-99,-99,-99,-80,-99,-99,-86,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1410
